Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
43079,Pixel Man,XBL,2009,Platform,Microsoft  ,Super Gravelyn Bros  ,,,,,,,
43080,Pixel Nom,And,2014,Misc,Unknown  ,Unknown  ,,,,,,,
43081,Pixel Piracy,Linux,2015,Role-Playing,Re-Logic  ,Quadro Delta  ,,,,,,,
43082,Pixel Piracy,OSX,2015,Role-Playing,Re-Logic  ,Quadro Delta  ,,,,,,,
43083,Pixel Towers,And,2012,Action,Robotality   ,Robotality  ,,,,,,,
43084,Pixel Whirled,XBL,2009,Shooter,Microsoft  ,Holmfry  ,,,,,,,
43085,PixelJunk 4am,PSN,N/A,Misc,Unknown  ,Q-Games  ,,,,,,,
43086,PixelJunk Eden,PSN,2008,Platform,Sony Computer Entertainment  ,Q-Games  ,7.9,,,,,,
43087,PixelJunk Monsters,PSN,2008,Strategy,Sony Computer Entertainment  ,Q-Games  ,8.4,,,,,,
43088,PixelJunk Monsters,PSP,2010,Misc,Sony Computer Entertainment America  ,Unknown  ,,,,,,,
43089,PixelJunk Monsters,PSV,2013,Misc,Double Eleven  ,Unknown  ,,,,,,,
43090,PixelJunk Monsters,PC,2013,Misc,Double Eleven  ,Unknown  ,,,,,,,
43091,PixelJunk Monsters Deluxe,PSN,2009,Strategy,Sony Computer Entertainment  ,Q-Games  ,8.7,,,,,,
43092,PixelJunk Racers,PSN,2007,Racing,Sony Computer Entertainment  ,Q-Games  ,5.9,,,,,,
43093,PixelJunk Racers: 2nd Lap,PSN,2010,Racing,Sony Computer Entertainment  ,Q-Games  ,6.6,,,,,,
43094,PixelJunk Shooter,PSN,2009,Shooter,Sony Computer Entertainment  ,Q-Games  ,8.5,,,,,,
43095,PixelJunk Shooter 2,PSN,2011,Shooter,Sony Computer Entertainment  ,Q-Games  ,8.0,,,,,,
43096,PixelJunk Shooter Ultimate,PSV,2014,Shooter,Double Eleven  ,Double Eleven  ,,,,,,,
43097,PixelJunk Shooter Ultimate,PS4,2014,Shooter,Double Eleven  ,Double Eleven  ,,,,,,,
43098,PixelJunk SideScroller,PSN,2011,Shooter,Sony Computer Entertainment  ,Q-Games  ,9.0,,,,,,
43099,Pixelocity,XBL,N/A,Action,Unknown  ,GLHF Games  ,,,,,,,
43100,Pixelpix,XBL,2009,Puzzle,Microsoft  ,seasidebaz  ,,,,,,,
43101,Pixoban,And,2013,Misc,Cooking Mama Ltd.  ,Unknown  ,,,,,,,
43102,Piyotama,PSN,2007,Puzzle,Sony Computer Entertainment  ,SCE Japan Studio  ,,,,,,,
43103,Piyotama (PSP),PSN,2010,Puzzle,Sony Computer Entertainment  ,SCE Japan Studio  ,,,,,,,
43104,Pizza Frenzy Deluxe,PC,2006,Misc,PopCap Games  ,Oberon Media  ,,,,,,,
43105,Pizza Hut Demo Disc One,PS,1999,Misc,Sony Computer Entertainment  ,Various  ,,,,,,,
43106,Pizza Hut Demo Disc Two,PS,1999,Misc,Sony Computer Entertainment  ,Various  ,,,,,,,
43107,Pizza Maker,And,2014,Misc,Wizards Time LLC  ,Unknown  ,,,,,,,
43108,Pizza Morgana,PC,2009,Adventure,Unknown  ,Corbomite Games  ,,,,,,,
43109,Pizza Tycoon,PC,1994,Strategy,Microprose  ,Cybernetic Corporation  ,,,,,,,
43110,Pizzicato Polka: Suisei Genya,DC,2004,Adventure,KID  ,KID  ,,,,,,,
43111,PL�TTCHEN: Twist 'N' Paint,WW,2008,Puzzle,Nintendo  ,Bplus  ,,,,,,,
43112,Place The Arrows On The Floor,XBL,2011,Strategy,Microsoft  ,Stockton  ,,,,,,,
43113,Plague,XBL,2011,Action,Microsoft  ,Contagious Games  ,,,,,,,
43114,Plague Inc.,And,2012,Misc,Miniclip.com  ,Unknown  ,,,,,,,
43115,Plague Inc.,XOne,2020,Strategy,Ndemic Creations  ,Ndemic Creations  ,,,,,,,
43116,Plain Sight,PSN,N/A,Action,Unknown  ,Beatnik Games  ,,,,,,,
43117,Plain Sight,WW,N/A,Action,Unknown  ,Beatnik Games  ,,,,,,,
43118,Plain Video Poker,3DS,2014,Puzzle,Unknown  ,Unknown  ,,,,,,,
43119,Plane Crazy,PC,1998,Racing,SegaSoft   ,"Inner Workings, Ltd.  ",,,,,,,
43120,Plane Shooting,PC,2014,Misc,Nano Games  ,Unknown  ,,,,,,,
43121,Planet Cracker,PSN,N/A,Strategy,Unknown  ,Visceral Games  ,,,,,,,
43122,Planet Cracker,XBL,N/A,Strategy,Unknown  ,Visceral Games  ,,,,,,,
43123,Planet Crashers,PC,N/A,Action,Unknown  ,UTV Ignition Games  ,,,,,,,
43124,Planet Crashers,3DS,2012,Misc,Ignition Entertainment  ,Unknown  ,,,,,,,
43125,Planet Crashers 3D,3DS,2012,Action,Unknown  ,UTV Ignition Games  ,,,,,,,
43126,"Planet Crashmania 9,000,000",XBL,2009,Misc,Microsoft  ,Chapel  ,,,,,,,
43127,Planet Delta,XBL,2008,Puzzle,Microsoft  ,Evolution Dreams Studio  ,,,,,,,
43128,Planet Fish,WW,2011,Puzzle,Ludia  ,Ludia Inc.  ,,,,,,,
43129,Planet Minigolf,PSN,2010,Sports,Zen Studios  ,Zen Studios  ,,,,,,,
43130,Planet of the Apes,GB,2001,Action,Ubisoft  ,Torus Games  ,,,,,,,
43131,Planet of the Apes,PC,2001,Action,Ubisoft  ,Visiware Studios  ,,,,,,,
43132,Planet of the Apes,PS,2002,Action,Ubisoft  ,Visiware Studios  ,,,,,,,
43133,Planet Pachinko,WW,2009,Platform,Allied Kingdoms  ,Allied Kingdoms  ,,,,,,,
43134,Planet Panic!,XBL,2009,Shooter,Microsoft  ,dastardlyscientists  ,,,,,,,
43135,Planet Patrol,2600,1983,Action,Spectravision  ,Spectravision  ,,,,,,,
43136,Planet Pinball,XBL,2009,Action,Microsoft  ,Battenberg Software  ,,,,,,,
43137,Planet Ring,DC,2000,Puzzle,Sega  ,Sega  ,,,,,,,
43138,Planet Smashers,7800,1990,Shooter,Atari  ,Atari  ,,,,,,,
43139,Planet Stronghold,OSX,2011,Misc,Winter Wolves Studio  ,Unknown  ,,,,,,,
43140,Planet Stronghold,Linux,2011,Misc,Winter Wolves Studio  ,Unknown  ,,,,,,,
43141,Planet Stronghold,PC,2011,Misc,Winter Wolves Studio  ,Unknown  ,,,,,,,
43142,Planetarian: Chiisana Hoshi no Yume,PS2,2006,Adventure,Prototype  ,Key  ,,,,,,,
43143,Planetarian: Chiisana Hoshi no Yume,PC,2006,Adventure,Key  ,Key  ,,,,,,,
43144,Planetarian: Chiisana Hoshi no Yume,PSN,2009,Adventure,Prototype  ,Key  ,,,,,,,
43145,Planetarium,PS2,N/A,Adventure,Unknown  ,Takuyo  ,,,,,,,
43146,Planetary Annihilation,OSX,2014,Strategy,Nordic Games  ,Uber Entertainment  ,,,,,,,
43147,Planetary Annihilation,Linux,2014,Strategy,Nordic Games  ,Uber Entertainment  ,,,,,,,
43148,PlanetSide,PC,2003,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,,,,,
43149,PlanetSide 2,PC,2012,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,,,,,
43150,PlanetSide 2,PS4,2015,Shooter,Daybreak Games  ,Daybreak Games  ,,,,,,,
43151,PlanetSide: Aftershock,PC,2004,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,,,,,
43152,PlanetSide: Core Combat,PC,2003,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,,,,,
43153,PlanetWeb Web Browser 1.0,DC,1999,Misc,Sega  ,Sega  ,,,,,,,
43154,PlanetWeb Web Browser 3.0,DC,2001,Misc,Sega  ,Sega  ,,,,,,,
43155,Plant Tycoon,PC,2007,Strategy,LDW  ,LDW  ,8.2,,,,,,
43156,Plants vs. Zombies,XBL,2010,Strategy,PopCap Games  ,PopCap Games  ,8.9,,,,,,
43157,Plants vs. Zombies,PSN,2011,Strategy,Sony Online Entertainment  ,PopCap Games  ,,,,,,,
43158,Plants vs. Zombies,DSiW,2011,Strategy,PopCap Games  ,PopCap Games  ,,,,,,,
43159,Plants vs. Zombies,PSV,2012,Misc,Sony Computer Entertainment  ,Unknown  ,,,,,,,
43160,Plants vs. Zombies,PS3,2011,Misc,Sony Computer Entertainment  ,Unknown  ,,,,,,,
43161,Plants vs. Zombies,DS,2011,Misc,PopCap Games  ,Unknown  ,,,,,,,
43162,Plants vs. Zombies,OSX,2009,Misc,PopCap Games  ,Unknown  ,,,,,,,
43163,Plants vs. Zombies,And,2011,Misc,Electronic Arts  ,Unknown  ,,,,,,,
43164,Plants vs. Zombies,X360,2010,Misc,PopCap Games  ,Unknown  ,,,,,,,
43165,Plants vs. Zombies,DSi,2011,Misc,PopCap Games  ,Unknown  ,,,,,,,
43166,Plants vs. Zombies,And,2011,Misc,Electronic Arts  ,Unknown  ,,,,,,,
43167,Plants vs. Zombies,OSX,2009,Misc,PopCap Games  ,Unknown  ,,,,,,,
43168,Plants vs. Zombies,WinP,2011,Misc,PopCap Games  ,Unknown  ,,,,,,,
43169,Plants vs. Zombies,DSi,2011,Misc,PopCap Games  ,Unknown  ,,,,,,,
43170,Plants vs. Zombies,PSV,2013,Misc,PopCap Games  ,Unknown  ,,,,,,,
43171,Plants vs. Zombies 2: It's About Time,OSX,2013,Misc,PopCap Games  ,Unknown  ,,,,,,,
43172,Plants vs. Zombies 2: It's About Time,PC,2013,Misc,PopCap Games  ,Unknown  ,,,,,,,
43173,Plants vs. Zombies Adventures,PC,2013,Strategy,PopCap Games  ,PopCap Games  ,,,,,,,
43174,Plants vs. Zombies Adventures,BRW,2013,Misc,PopCap Games  ,Unknown  ,,,,,,,
43175,Plaque Attack,2600,1983,Action,Activision  ,Activision  ,,,,,,,
43176,Plasma Spheres,XBL,2008,Platform,Microsoft  ,abnormalsoft  ,,,,,,,
43177,Plasma Sword: Nightmare of Bilstein,DC,2000,Fighting,Capcom  ,Capcom  ,5.7,,,,,,
43178,Plasma TV Break In,XBL,2009,Misc,Microsoft  ,Zenfar  ,,,,,,,
43179,PLATFORMANCE : Castle Pain,XBL,2010,Platform,Microsoft  ,Magiko Gaming  ,,,,,,,
43180,PLATFORMANCE: Temple Death,XBL,2011,Platform,Microsoft  ,Magiko Gaming  ,,,,,,,
43181,Platforms Unlimited,And,2014,Misc,XperimentalZ Games  ,Unknown  ,,,,,,,
43182,Platinum Double Pack: Gears of War / Dead Rising,X360,2007,Misc,Capcom  ,Epic Games / Capcom  ,,,,,,,
43183,Platoon,NES,1988,Action,Sunsoft  ,SunSoft  ,,,,,,,
43184,Platypus,PSN,2009,Action,Mumbo Jumbo  ,Squashy Software  ,,,,,,,
43185,Platypus,XBL,2009,Shooter,Microsoft  ,Escapist Games  ,,,,,,,
43186,Platypus,PC,2004,Shooter,Kiss  ,Handmark  ,,,,,,,
43187,Play & Learn Spanish,DSiW,2011,Misc,SelectSoft  ,SelectSoft  ,,,,,,,
43188,Play Action Football,GB,1990,Sports,Nintendo  ,Nintendo  ,,,,,,,
43189,Play As You Go,XBL,2011,Misc,Microsoft  ,Scrubby Fresh Studio's L.L.C.  ,,,,,,,
43190,Play Chess Fritz 7,PC,2003,Strategy,Viva Media  ,ChessBase  ,,,,,,,
43191,Play Chess: Deep Fritz Grand Master Deluxe,PC,2006,Strategy,Take-Two Interactive  ,ChessBase  ,,,,,,,
43192,Play Novel: Silent Hill,GBA,2001,Adventure,Konami  ,Konami  ,,,,,,,
43193,Play the World,Wii,N/A,Misc,Unknown  ,Dreamcatcher  ,,,,,,,
43194,Play to Cure: Genes In Space,And,2014,Misc,Cancer Research UK  ,Unknown  ,,,,,,,
43195,Play with Birds,WW,2011,Misc,Game Factory  ,Game Factory  ,,,,,,,
43196,Play with the Teletubbies,PS,2000,Misc,BBC Multimedia  ,Asylum Entertainment  ,,,,,,,
43197,Play with the Teletubbies,PC,2000,Misc,Knowledge Adventure  ,Asylum Entertainment  ,,,,,,,
43198,Playboy Karaoke Collection Volume 1,SAT,1996,Misc,Victory Lap Games  ,Vic Tokai  ,,,,,,,
43199,Playboy Karaoke Collection Volume 2,SAT,1996,Misc,Victory Lap Games  ,Vic Tokai  ,,,,,,,
43200,Playboy The Mansion: Gold Edition,PC,2005,Simulation,Ubisoft  ,Cyberlore Studios  ,,,,,,,
43201,Playboy The Mansion: Private Party,PC,2007,Simulation,Groove Games  ,Cyberlore Studios  ,,,,,,,
43202,Playboy: The Mansion,PC,2005,Simulation,ARUSH Entertainment  ,Cyberlore Studios  ,,,,,,,
43203,PlayChapas Football Edition,PSP,2008,Sports,Sony Computer Entertainment  ,Zinkia  ,,,,,,,
43204,"Playhouse Disney The Wiggles, Wiggle Bay",PC,N/A,Misc,Unknown  ,Disney Interactive  ,,,,,,,
43205,Playhouse Disney: Rolie Polie Olie- The Search for Spot,PC,2001,Misc,Disney Interactive Studios  ,Disney Interactive Studios  ,,,,,,,
43206,Playmobil 2,PC,2009,Misc,DreamCatcher Interactive  ,Dreamcatcher  ,,,,,,,
43207,PlayStation All-Stars Island,iOS,2013,Action,Sony Computer Entertainment  ,Zoink Games  ,,,,,,,
43208,PlayStation All-Stars Island,And,2013,Action,Sony Computer Entertainment  ,Zoink Games  ,,,,,,,
43209,PlayStation Home,PSN,2008,Simulation,Sony Computer Entertainment  ,SCEE London Studio  ,,,,,,,
43210,PlayStation Move Ape Escape,PSN,2011,Platform,Sony Computer Entertainment  ,SCE Japan Studio  ,3.5,,,,,,
43211,PlayStation Move Heroes,PSN,2011,Platform,Sony Computer Entertainment  ,Nihilistic Software  ,,,,,,,
43212,Playstation Move Mind Benders,PS3,N/A,Misc,Unknown  ,Sony Computer Entertainment  ,,,,,,,
43213,PlayStation Network Collection: Power Pack,PSP,2008,Misc,Sony Computer Entertainment  ,Various  ,,,,,,,
43214,PlayStation Network Collection: Puzzle Pack,PSP,2008,Puzzle,Sony Computer Entertainment  ,SCEE  ,,,,,,,
43215,Please ReOpu Me!,PC,2011,Adventure,Clock Up  ,Clock Up  ,,,,,,,
43216,Plenty of Fishies,WiiU,2014,Action,Nitrolic Games  ,Nitrolic Games  ,,,,,,,
43217,Plok,SNES,1993,Platform,Tradewest  ,Software Creations  ,,,,,,,
43218,Plows in Hell,XBL,2009,Shooter,Microsoft  ,Handkor  ,,,,,,,
43219,Plumbers Don't Wear Ties,3DO,1994,Adventure,Kirin Entertainment  ,Kirin Entertainment  ,,,,,,,
43220,Plus Plum,DC,1999,Puzzle,Takuyo  ,Takuyo  ,,,,,,,
43221,Plus Plum 2,XB,2004,Puzzle,Takuyo  ,Takuyo  ,,,,,,,
43222,Plus Plum 2 Again,PS2,2006,Puzzle,Takuyo  ,Takuyo  ,,,,,,,
43223,Plus Plum 2 Again Portable,PSP,2006,Puzzle,Takuyo  ,Takuyo  ,,,,,,,
43224,Pneuma: Breath of Life,XOne,2015,Puzzle,Deco Digital  ,Deco Digital  ,,,,,,,
43225,Pneuma: Breath of Life,PS4,2015,Puzzle,Deco Digital  ,Deco Digital  ,,,,,,,
43226,Pneuma: Breath of Life,PC,2015,Puzzle,Deco Digital  ,Deco Digital  ,,,,,,,
43227,PO'ed,3DO,1995,Shooter,Accolade  ,Any Channel  ,,,,,,,
43228,Pochi to Goshujin-Sama,PC,2011,Adventure,Unknown  ,SkyFish  ,,,,,,,
43229,Pocke-Kano: Yumi - Shuzika - Fumio,DC,2000,Strategy,Datam Polystar  ,Datam Polystar  ,,,,,,,
43230,Pocket Bass Fishing,GB,1998,Sports,Bottom Up  ,Bottom Up  ,,,,,,,
43231,Pocket Billiard Fank: The 9 Ball,GB,2000,Sports,Tamsoft  ,Tamsoft  ,,,,,,,
43232,Pocket Bomberman,GB,1997,Puzzle,Hudson Soft  ,Hudson Soft  ,,,,,,,
43233,Pocket Bomberman (GBC),GB,1998,Puzzle,Hudson Soft  ,Hudson Soft  ,,,,,,,
43234,Pocket Bowling,GB,1999,Sports,Jaleco  ,Athena  ,,,,,,,
43235,Pocket Chikyuugi DS: Sawatte Tanoshimu Jinrui 5000 Toshi no Ayumi,DS,2009,Misc,NCS  ,Mycom  ,,,,,,,
43236,Pocket Color Billiard,GB,1999,Sports,Bottom Up  ,Bottom Up  ,,,,,,,
43237,Pocket Color Mahjong,GB,1999,Misc,Bottom Up  ,Bottom Up  ,,,,,,,
43238,Pocket Color Trump,GB,1999,Misc,Bottom Up  ,Bottom Up  ,,,,,,,
43239,Pocket Cooking,GB,2001,Strategy,J-Wing  ,J-Wing  ,,,,,,,
43240,Pocket Digimon World,PS,2000,Role-Playing,Bandai  ,Bandai  ,,,,,,,
43241,Pocket Digimon World: Cool & Nature Battle Disc,PS,2001,Role-Playing,Bandai  ,Bandai  ,,,,,,,
43242,Pocket Digimon World: Wind Battle Disc,PS,2000,Role-Playing,Bandai  ,Bandai  ,,,,,,,
43243,Pocket Fighter,WS,2000,Fighting,Bandai  ,Soft Machine  ,,,,,,,
43244,Pocket Fighter,PSN,2011,Fighting,Sony Computer Entertainment  ,Capcom  ,,,,,,,
43245,Pocket Golf,GB,1998,Sports,Bottom Up  ,Bottom Up  ,,,,,,,
43246,Pocket Gunfighters,And,2014,Misc,Gamevil  ,Unknown  ,,,,,,,
43247,Pocket Hanafuda,GB,1999,Misc,Bottom Up  ,Bottom Up  ,,,,,,,
43248,Pocket Jansou,GG,1992,Misc,Namco  ,Namco  ,,,,,,,
43249,Pocket King,GB,2001,Strategy,Namco  ,Namco  ,,,,,,,
43250,Pocket Kingdom: Own the World,NGage,2004,Role-Playing,Nokia  ,Sega  ,7.7,,,,,,
43251,Pocket Love,GB,1997,Simulation,KID  ,KID Corporation  ,,,,,,,
43252,Pocket Love 2,GB,1998,Simulation,KID  ,KID Corporation  ,,,,,,,
43253,Pocket Mahjong,GB,1997,Misc,Bottom Up  ,Bottom Up  ,,,,,,,
43254,Pocket Mine,And,2013,Misc,Roofdog Games  ,Unknown  ,,,,,,,
43255,Pocket Music,GBA,2002,Misc,Rage Software  ,Jester Interactive  ,,,,,,,
43256,Pocket Music,GB,2002,Misc,Rage Software  ,Jester Interactive  ,,,,,,,
43257,Pocket no Chuu no Doraemon,WS,2001,Strategy,Bandai  ,Bandai  ,,,,,,,
43258,Pocket Pack: Strategy Games,DSiW,2010,Misc,Mere Mortals  ,Mere Mortals  ,,,,,,,
43259,Pocket Pack: Words & Numbers,DSiW,2010,Misc,Mere Mortals  ,Mere Mortals  ,,,,,,,
43260,Pocket Ping Pong 2005,GIZ,2005,Sports,Fathammer  ,Netdol  ,,,,,,,
43261,Pocket Pool,PSN,2009,Misc,Conspiracy Entertainment  ,Conspiracy Entertainment  ,,,,,,,
43262,Pocket Professor: KwikNotes Volume One,GBA,2006,Misc,"Pocket Direct, L.L.C.   ","Pocket Direct, L.L.C.  ",,,,,,,
43263,Pocket Racers,GB,1991,Racing,Interplay  ,Interplay  ,,,,,,,
43264,Pocket Racing,GB,2000,Racing,Virgin Interactive  ,MTO  ,,,,,,,
43265,Pocket Runners,OSX,2013,Misc,"Sirqul, Inc.  ",Unknown  ,,,,,,,
43266,Pocket Runners,And,2013,Misc,"Sirqul, Inc.  ",Unknown  ,,,,,,,
43267,Pocket Rurubu Hokkaido,DSiW,2009,Misc,Nintendo  ,Nintendo  ,,,,,,,
43268,Pocket Rurubu Izuhakone,DSiW,2010,Misc,Nintendo  ,Nintendo  ,,,,,,,
43269,Pocket Rurubu Kobe,DSiW,2009,Misc,Nintendo  ,Nintendo  ,,,,,,,
43270,Pocket Rurubu Kyoto,DSiW,2009,Misc,Nintendo  ,Nintendo  ,,,,,,,
