Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
46021,Sega Marine Fishing,DC,2000,Sports,Sega  ,Wow Entertainment  ,7.9,,,,,,
46022,Sega Marine Fishing,PC,2001,Sports,Empire Interactive  ,Wow Entertainment  ,,,,,,,
46023,Sega PC Mega Pack,PC,2003,Misc,Activision  ,Sega  ,,,,,,,
46024,Sega PC Puzzle Pack,PC,1999,Puzzle,Sega  ,Sega  ,,,,,,,
46025,Sega Rally Championship,PC,1997,Racing,Sega  ,Sega  ,,,,,,,
46026,Sega Rally Championship,NGage,N/A,Racing,Unknown  ,Hitmaker  ,,,,,,,
46027,Sega Rally Championship 2,PC,2000,Racing,Sega  ,AM5  ,,,,,,,
46028,SEGA Rally Online Arcade,PSN,2011,Racing,Sega  ,Sumo Digital  ,,,,,,,
46029,SEGA Rally Online Arcade,X360,2011,Racing,Sega  ,Sumo Digital  ,,,,,,,
46030,SEGA Rally Revo,XBL,2009,Racing,Sega  ,Sega Racing Studio  ,,,,,,,
46031,Sega Rally Revo,PSN,2009,Racing,Sega  ,BugBear  ,,,,,,,
46032,Sega Smash Pack,PC,1999,Misc,Sega  ,Sega  ,,,,,,,
46033,Sega Smash Pack 2,PC,2000,Misc,Sega  ,Sega  ,,,,,,,
46034,Sega Smash Pack Volume 1,DC,2001,Misc,Sega  ,Sega  ,5.8,,,,,,
46035,Sega Soccer Slam,XBL,2008,Sports,Sega  ,Black Box  ,,,,,,,
46036,Sega Splash! Golf,PC,1970,Sports,Unknown  ,Sega  ,,,,,,,
46037,Sega Sports 1: Super Monaco / Wimbledon / Ultimate Soccer,GEN,1995,Sports,Sega  ,Sega  ,,,,,,,
46038,Sega Sports Tennis,PS2,2002,Sports,Sega  ,Hitmaker  ,,,,,,,
46039,Sega Superstars Tennis,XBL,2010,Sports,Sega  ,Sumo Digital  ,,,,,,,
46040,Sega Swirl,DC,2000,Puzzle,Sega  ,Tremor Entertainment  ,8.6,,,,,,
46041,Sega Swirl,PC,2000,Puzzle,Sega  ,Tremor Entertainment  ,,,,,,,
46042,Sega Tetris,DC,2000,Puzzle,Sega  ,Wow Entertainment  ,,,,,,,
46043,Sega Touring Car Championship,PC,1998,Racing,Sega  ,Sega  ,,,,,,,
46044,Sega World Tournament Golf,MS,1993,Sports,Sega  ,Sega  ,,,,,,,
46045,Sega Worldwide Soccer '97,SAT,1996,Sports,Sega  ,Team Aquila  ,,,,,,,
46046,Sega Worldwide Soccer '98,SAT,1998,Sports,Sega  ,Sega  ,,,,,,,
46047,Sega Worldwide Soccer 2000,DC,1999,Sports,Sega  ,Silicon Dreams  ,,,,,,,
46048,Sega Worldwide Soccer 2000 Euro Edition,DC,2000,Sports,Sega  ,Silicon Dreams  ,,,,,,,
46049,Segagaga,DC,2001,Simulation,Sega  ,Hitmaker  ,,,,,,,
46050,Segare Ijiri,PS,1999,Misc,Enix  ,Enix Corporation  ,,,,,,,
46051,Segata Sanshirou Shinken Yuugi,SAT,1998,Misc,Sega  ,Sega  ,,,,,,,
46052,Sei Oni,PC,1997,Adventure,Unknown  ,Outlaw (Japan)  ,,,,,,,
46053,Seicross,NES,N/A,Action,Unknown  ,Nihon Bussan  ,,,,,,,
46054,Seicross,VC,2011,Action,Hamster Corporation  ,Nihon Bussan  ,,,,,,,
46055,Seifuku Densetsu: Pretty Fighter,SNES,1994,Fighting,Imagineer  ,Genki  ,,,,,,,
46056,Seifuku Densetsu: Pretty Fighter X,SAT,1995,Fighting,Imagineer  ,Imagineer  ,,,,,,,
46057,Seima Densetsu 3x3 Eyes,SCD,1993,Role-Playing,Sega  ,Sega  ,,,,,,,
46058,Seimei Handan,3DO,1995,Misc,Unknown  ,Ariadne  ,,,,,,,
46059,Seipoi Densetsu,GB,2000,Misc,Gaps  ,Gaps  ,,,,,,,
46060,Seirai Hata RayBlade,DC,2000,Strategy,Winky Soft  ,Winky Soft  ,,,,,,,
46061,Seirei Senshi Spriggan,PCE,1991,Shooter,Naxat Soft  ,Compile  ,,,,,,,
46062,Seirei Senshi Spriggan,VC,2008,Shooter,Naxat Soft  ,Compile  ,,,,,,,
46063,Seirei Shinseiki Fhey Area,SCD,1992,Role-Playing,Wolf Team  ,Wolf Team  ,,,,,,,
46064,Seiya Monogatari: AnEarth Fantasy Stories,PCE,1995,Role-Playing,Hudson Soft  ,Hudson Soft  ,,,,,,,
46065,Sekai De Ichiban NG na Koi: Full House,PSP,2011,Adventure,Unknown  ,Boost On  ,,,,,,,
46066,Sekai Fushigi Hakken! Troya,DC,1999,Strategy,TBS  ,TBS  ,,,,,,,
46067,Sekai no Omoshiro Party Game,WW,2010,Misc,Sims  ,SIMS  ,,,,,,,
46068,Sekai no Omoshiro Party Game 2,WW,2010,Misc,Sims  ,SIMS  ,,,,,,,
46069,Sekai Saikyou Ginsei Igo,PS,2001,Misc,SilverStar  ,SilverStar  ,,,,,,,
46070,Sekai Saikyou Ginsei Igo 2,PS,2003,Misc,SilverStar  ,SilverStar  ,,,,,,,
46071,Sekai Saikyou Ginsei Igo 3,PS,2003,Misc,SilverStar  ,SilverStar  ,,,,,,,
46072,Sekai Saikyou Ginsei Igo 4,PS2,2004,Misc,Magnolia  ,Magnolia  ,,,,,,,
46073,Sekai Saikyou Ginsei Igo 5,PS2,2004,Misc,Magnolia  ,Magnolia  ,,,,,,,
46074,Sekai Saikyou Ginsei Igo 6,PS2,2005,Misc,Magnolia  ,Magnolia  ,,,,,,,
46075,Sekai Saikyou Ginsei Igo 7,PS2,N/A,Misc,Unknown  ,SilverStar  ,,,,,,,
46076,Sekai Saikyou Ginsei Igo 7,PS3,N/A,Misc,Unknown  ,SilverStar  ,,,,,,,
46077,Sekai Saikyou Ginsei Igo Kouza,PS2,2009,Misc,SilverStar  ,SilverStar  ,,,,,,,
46078,Sekai Saikyou Ginsei Igo: Hybrid Monte Carlo,PS3,2010,Misc,SilverStar  ,SilverStarJapan  ,,,,,,,
46079,Sekai Saikyou Ginsei Igo: Hybrid Monte Carlo,PSN,2010,Misc,SilverStar  ,SilverStarJapan  ,,,,,,,
46080,Sekai Saikyou Ginsei Shogi: Fuuum Ryouko Raiden,PS3,2011,Misc,SilverStar  ,SilverStar  ,,,,,,,
46081,Sekai Seifuku: Costume Fes,PSV,2015,Misc,Spike Chunsoft  ,Unknown  ,,,,,,,
46082,Sekai Tanken: Kokki World Map,DSiW,2009,Misc,ISP  ,ISP  ,,,,,,,
46083,Sekaishi DS,DS,2009,Misc,IE Institute  ,IE Institute  ,,,,,,,
46084,Sekigahara,PCE,1990,Strategy,Tonkin House  ,Tonkin House  ,,,,,,,
46085,Sekisaba! Shiritsu Sekigahara Gakuen Onago Sabage Bu,PC,2011,Adventure,Unknown  ,Superanimaniax  ,,,,,,,
46086,Sekura/Fuumin no Mocha Hako,3DO,1994,Misc,Unknown  ,Grams'  ,,,,,,,
46087,Sela The Space Pirate,And,2013,Misc,Game Atelier  ,Unknown  ,,,,,,,
46088,Selknam Defense,PC,2014,Strategy,Meridian4  ,Unknown  ,,,,,,,
46089,Selknam Defense,OSX,2014,Strategy,Meridian4  ,Unknown  ,,,,,,,
46090,Seme COM Dungeon: Drururuaga,GB,2000,Role-Playing,Namco  ,Kuusou Kagaku  ,,,,,,,
46091,Sen Miyako Monogatari: Sono I,SAT,1995,Misc,CRI  ,CRI  ,,,,,,,
46092,Sen Miyako Monogatari: Sono I,PS,1996,Misc,Tohoku Shinsha  ,CRI  ,,,,,,,
46093,SEncounter,XBL,2011,Shooter,Microsoft  ,WSBSoftware  ,,,,,,,
46094,Sengoku 3,NG,2001,Action,SNK  ,Noise Factory  ,,,,,,,
46095,Sengoku Basara 3 Double Pack,PS3,2012,Misc,Capcom  ,Unknown  ,,,,,,,
46096,Sengoku Basara: Battle Heroes,PSN,2010,Action,Capcom  ,Capcom  ,,,,,,,
46097,Sengoku Blade: Sengoku Ace Episode II,SAT,1996,Shooter,Atlus  ,Psikyo  ,,,,,,,
46098,Sengoku Denshou,SCD,1993,Action,Sammy Corporation  ,Sammy Studios  ,,,,,,,
46099,Sengoku Efuda Yuugi: Hototogisu Tairan,PSN,2010,Strategy,Irem Software Engineering  ,Irem Software Engineering  ,,,,,,,
46100,Sengoku Hime 2,PC,2010,Adventure,Unicorn-A  ,Unicorn-A  ,,,,,,,
46101,Sengoku Hime 2: Yoin no Otome Fuunijyozu,X360,2010,Adventure,System Soft  ,Unicorn-A  ,,,,,,,
46102,Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,PSV,N/A,Misc,Unknown  ,Unknown  ,,,,,,,
46103,Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,PC,N/A,Misc,Unknown  ,Unknown  ,,,,,,,
46104,Sengoku Hime 4: Souha Hyakkei Hanamamoru Chikai,PC,2012,Misc,Unicorn-A  ,Unknown  ,,,,,,,
46105,Sengoku Hime 4: Souha Hyakkei Hanamamoru Chikai,PSP,2014,Misc,SystemSoft Alpha  ,Unknown  ,,,,,,,
46106,Sengoku Hime 4: Souha Hyakkei Hanamamoru Chikai,PS3,2014,Misc,SystemSoft Alpha  ,Unknown  ,,,,,,,
46107,Sengoku Jidai Vol. 1: Shukunden,DS,2010,Misc,Tasuke  ,Tasuke  ,,,,,,,
46108,Sengoku Jidai Vol. 2: Gunshiden,DS,2010,Misc,Tasuke  ,Tasuke  ,,,,,,,
46109,Sengoku Jidai Vol. 3: Moushouden,DS,2010,Misc,Tasuke  ,Tasuke  ,,,,,,,
46110,Sengoku Kakumei Gaiden,GBA,2003,Action,Konami  ,Konami  ,,,,,,,
46111,Sengoku Mahjong,PCE,1988,Misc,Hudson Soft  ,Hudson Soft  ,,,,,,,
46112,Sengoku Mahjong,PSN,2009,Misc,Hudson Soft  ,Hudson Soft  ,,,,,,,
46113,Sengoku Mahjong,VC,2007,Misc,Hudson Soft  ,Hudson Soft  ,,,,,,,
46114,Sengoku Musou 2 with Moushouden,X360,2008,Action,KOEI  ,Omega Force  ,,,,,,,
46115,Sengoku Rance,PC,2006,Adventure,Alice Soft  ,Alice Soft  ,,,,,,,
46116,Sengoku Spirits: Gunshiden,DS,2010,Misc,Tasuke  ,Tasuke  ,,,,,,,
46117,Sengoku Spirits: Moushouden,DS,2010,Misc,Tasuke  ,Tasuke  ,,,,,,,
46118,Sengoku Spirits: Shukunden,DS,2010,Misc,Tasuke  ,Tasuke  ,,,,,,,
46119,Sengoku Tenshi Djibril,PC,2011,Misc,Unknown  ,Front Wing  ,,,,,,,
46120,Sengoku Turb,DC,1999,Action,NEC  ,NEC Interchannel  ,5.1,,,,,,
46121,Sengoku Turb F.I.D,DC,1999,Misc,NEC Interchannel   ,NEC  ,,,,,,,
46122,Senjou no Alice: Alice on Borderlines,PS,1997,Adventure,Kodansha  ,Kodansha  ,,,,,,,
46123,Senjou no Valkyria 3: Extra Edition,PSP,2011,Role-Playing,Sega  ,Sega  ,,,,,,,
46124,Senjou no Valkyria 3: Extra Edition,PSN,2011,Role-Playing,Sega  ,Sega  ,,,,,,,
46125,Senkai Houshin,WS,2000,Role-Playing,Bandai  ,Bandai  ,,,,,,,
46126,Senkai Ibunroku Juuntsutsumi Taisen,GB,2000,Role-Playing,Banpresto  ,Banpresto  ,,,,,,,
46127,Senkaiden,WS,2000,Role-Playing,Bandai  ,Bam Entertainment  ,,,,,,,
46128,Sennen Kazoku,GBA,2005,Simulation,Nintendo  ,Indies Zero  ,,,,,,,
46129,Sennou Millenium,WS,2000,Puzzle,Bandai  ,Bandai  ,,,,,,,
46130,Senran Kagura: Dekamori Shinovi Pack,PSV,2014,Misc,Marvelous Entertainment  ,Various  ,,,,,,,
46131,Senritsu no Stratus,PSN,2011,Role-Playing,Konami  ,Nude Maker  ,,,,,,,
46132,Sensei Wars,And,2013,Misc,2K Games  ,Unknown  ,,,,,,,
46133,Sensible Soccer,PS,2002,Sports,GT Interactive  ,Krisalis Software  ,,,,,,,
46134,Sensible Soccer '98,PC,1998,Sports,GT Interactive  ,Sensible Software  ,,,,,,,
46135,Sensible Soccer 2006,PC,2006,Sports,Codemasters  ,Kuju Entertainment  ,,,,,,,
46136,Sensible Soccer 2006,PS2,2006,Sports,Codemasters  ,Kuju Entertainment  ,,,,,,,
46137,Sensible Soccer 2006,XB,2006,Sports,Codemasters  ,Kuju Entertainment  ,,,,,,,
46138,Sensible Soccer : European Champions,GG,1994,Sports,Sony Imagesoft  ,Sensible Software  ,,,,,,,
46139,Sensible Soccer: European Champions,MS,1988,Sports,Sega  ,Sensible Software  ,,,,,,,
46140,Sensible Soccer: European Champions,GEN,1993,Sports,Renegade  ,Sensible Software  ,,,,,,,
46141,Sensible Soccer: European Club Edition,PC,1997,Sports,GT Interactive  ,Sensible Software  ,,,,,,,
46142,Sensible World of Soccer,XBL,2007,Sports,Codemasters Online   ,Kuju Sheffield  ,,,,,,,
46143,Sentimental Graffiti,PS,2001,Adventure,NEC Interchannel   ,NEC Interchannel  ,,,,,,,
46144,Sentimental Graffiti Yakusoku,PS,2001,Adventure,NEC Interchannel   ,NEC Interchannel  ,,,,,,,
46145,Sentimental Graffiti Yakusoku,DC,2003,Adventure,NEC Interchannel   ,NEC Interchannel  ,,,,,,,
46146,Sentimental Journey,PS,1998,Misc,Banpresto  ,Banpresto  ,,,,,,,
46147,Sentimental Prelude,PS2,2004,Adventure,NEC Interchannel   ,NEC Interchannel  ,,,,,,,
46148,Sentimental Shooting,PC,2001,Shooter,While  ,While  ,,,,,,,
46149,Sentinel,7800,1991,Action,Atari  ,Atari  ,,,,,,,
46150,Sentinel,2600,1990,Action,Atari  ,Atari  ,,,,,,,
46151,Sentinel Heroes,PC,2014,Role-Playing,Independent Arts Software  ,Independent Arts Software  ,,,,,,,
46152,Sentinel: Descendants in Time,PC,2004,Adventure,The Adventure Company  ,Detalion  ,,,,,,,
46153,Sentou Yousei Yuki Kaze,XB,2003,Simulation,Unknown  ,Aqua Systems  ,,,,,,,
46154,Sentouin: Yamada Hajime,GBA,2004,Action,Kids Station  ,Rokumendo  ,,,,,,,
46155,Sentris,Linux,2015,Simulation,Timbre Interactive  ,Timbre Interactive  ,,,,,,,
46156,Sentris,OSX,2015,Simulation,Timbre Interactive  ,Timbre Interactive  ,,,,,,,
46157,Sentris,PC,2015,Simulation,Timbre Interactive  ,Timbre Interactive  ,,,,,,,
46158,Separate Blue,PC,2003,Adventure,Survive  ,Front Wing  ,,,,,,,
46159,Separate Hearts,PS2,2006,Adventure,KID  ,KID Corporation  ,,,,,,,
46160,Sepas Channel,DSiW,2010,Role-Playing,G-mode  ,G-mode  ,,,,,,,
46161,Septentrion ~Out of the Blue~,PS,1999,Adventure,Human Entertainment  ,Human Club  ,,,,,,,
46162,Septerra Core: Legacy of the Creator,PC,1999,Role-Playing,Monolith Productions  ,Valkyrie Studios  ,,,,,,,
46163,Seraph of the End: The Origin of Fate,PSV,2020,Role-Playing,Namco Bandai Games  ,Namco Bandai Games  ,,,,,,,
46164,Serf City: Life is Feudal,PC,1993,Simulation,SSI  ,Blue Byte Software  ,,,,,,,
46165,serial experiments lain,PS,1998,Misc,Pioneer LDC  ,Production 2nd  ,,,,,,,
46166,Serious Sam 3: BFE,XBL,2012,Shooter,Mastertronic  ,Croteam  ,,,,,,,
46167,Serious Sam 3: BFE,PS3,2014,Shooter,Devolver Digital  ,Croteam  ,,,,,,,
46168,Serious Sam Gold,PC,2003,Shooter,Gotham Games  ,Croteam  ,,,,,,,
46169,Serious Sam HD: The First Encounter,XBL,2010,Shooter,Majesco  ,Croteam  ,7.0,,,,,,
46170,Serious Sam HD: The Second Encounter,XBL,2010,Shooter,Majesco  ,Croteam  ,,,,,,,
46171,Serious Sam HD: The Second Encounter,PC,2010,Shooter,Devolver Digital  ,Croteam  ,,,,,,,
46172,Serious Sam: Double D XXL,PSN,2013,Shooter,Mastertronic  ,Mommy's Best Games  ,,,,,,,
46173,Serious Sam: Double D XXL,XBL,2013,Shooter,Mastertronic  ,Mommy's Best Games  ,,,,,,,
46174,Serious Sam: Kamikaze Attack,PC,2012,Action,Devolver Digital  ,Be-Rad Entertainment  ,,,,,,,
46175,Serious Sam: The First Encounter,PC,2001,Shooter,Gathering of Developers  ,Croteam  ,,,,,,,
46176,Serious Sam: The Random Encounter,PC,2011,Role-Playing,Devolver Digital  ,Vlambeer  ,6.5,,,,,,
46177,Serpent,GB,1990,Action,Taxan  ,Naxat Soft  ,,,,,,,
46178,Sesame Street Counting Cafe,GEN,1994,Misc,Electronic Arts  ,Electronic Arts  ,,,,,,,
46179,Sesame Street Sports,GB,2001,Sports,NewKidCo  ,Bonsai Entertainment Corp.  ,,,,,,,
46180,Sesame Street: 123,NES,1989,Misc,Hi Tech Expressions  ,Rare Ltd.  ,,,,,,,
46181,Sesame Street: ABC,NES,1989,Misc,Hi Tech Expressions  ,Rare Ltd.  ,,,,,,,
46182,Sesame Street: ABC & 123,NES,1990,Misc,Hi Tech Expressions  ,Rare Ltd.  ,,,,,,,
46183,Sesame Street: Big Bird's Hide & Speak,NES,1990,Puzzle,Hi Tech Expressions  ,RSP  ,,,,,,,
46184,Sesame Street: Elmo's 123s,GB,1999,Misc,NewKidCo  ,Bonsai Entertainment Corp.  ,,,,,,,
46185,Sesame Street: Elmo's ABCs,GB,1999,Misc,NewKidCo  ,Bonsai Entertainment Corp.  ,,,,,,,
46186,Sesame Street: Get Set to Learn,PC,2002,Misc,Encore  ,Encore Software / Henson Productions Inc.  ,,,,,,,
46187,Sesame Street: Numbers,3DO,1994,Puzzle,Electronic Arts  ,Electronic Arts  ,,,,,,,
46188,Seven Dwarfs: The Queens Return,PC,2013,Misc,Oddworld Inhabitans  ,Unknown  ,,,,,,,
46189,Seven Dwarfs: The Queens Return,And,2013,Misc,Oddworld Inhabitans  ,Unknown  ,,,,,,,
46190,Seven Kingdoms II: The Fryhtan Wars,PC,1999,Strategy,Ubisoft  ,Enlight Software  ,,,,,,,
46191,Seven Kingdoms: Ancient Adversaries,PC,1998,Strategy,Enlight  ,Enlight Software  ,,,,,,,
46192,Seven Kingdoms: Conquest,PC,2007,Strategy,Enlight  ,Enlight Software  ,3.5,,,,,,
46193,Seven Souls Online,PC,N/A,Misc,Unknown  ,Unknown  ,,,,,,,
46194,Seven Symbols,PC,N/A,Action,Unknown  ,Level 13  ,,,,,,,
46195,Seventh Cross Evolution,DC,1998,Role-Playing,UFO Interactive  ,Atypical Alchemists Associate  ,4.9,,,,,,
46196,Seventh Rush,PC,1998,Adventure,Krimzon Fake  ,Krimzon Fake  ,,,,,,,
46197,Severed,PSV,2016,Misc,DrinkBox Studios  ,Unknown  ,,,,,,,
46198,Severed,3DS,2016,Misc,DrinkBox Studios  ,Unknown  ,,,,,,,
46199,Severed,And,2016,Misc,DrinkBox Studios  ,Unknown  ,,,,,,,
46200,Sewer Shark,3DO,1994,Shooter,Hasbro Interactive  ,Digital Pictures  ,,,,,,,
46201,Sewer Shark,SCD,1992,Shooter,Sony Imagesoft  ,Digital Pictures  ,,,,,,,
46202,Sex,3DO,1995,Misc,Vivid Interactive  ,Vivid Interactive  ,,,,,,,
46203,Sex or Love?,XBL,2011,Misc,Microsoft  ,Alex Blickenstaff  ,,,,,,,
46204,Sexy Beach,PC,2003,Simulation,Illusion Soft  ,Illusion Soft  ,,,,,,,
46205,Sexy Beach 2,PC,2003,Simulation,Dreams  ,Illusion Soft  ,,,,,,,
46206,Sexy Beach 3,PC,2006,Simulation,Dreams  ,Illusion Soft  ,,,,,,,
46207,Sexy Beach Zero,PC,2010,Simulation,Illusion Soft  ,Illusion Soft  ,,,,,,,
46208,Sexy Parodius,SAT,1996,Shooter,Konami  ,Konami  ,,,,,,,
46209,Sexy Parodius,PS,1996,Shooter,Konami  ,Konami  ,,,,,,,
46210,Sexy Poker,WW,2009,Misc,Gameloft  ,Gameloft  ,4.1,,,,,,
46211,SFG Soccer,XBL,2009,Sports,Microsoft  ,Stir Fry Games  ,,,,,,,
46212,Sgt. Rock: On the Frontline,GB,2000,Action,BAM! Entertainment  ,Altron  ,,,,,,,
46213,Shadow Blasters,GEN,1990,Platform,Sage's Creation  ,Sigma Enterprises  ,,,,,,,
46214,Shadow Company: Left For Dead,PC,1999,Strategy,Ubisoft  ,Sinister Games  ,,,,,,,
46215,Shadow Complex,XBL,2009,Shooter,Microsoft  ,Chair Entertainment Group  ,8.9,,,,,,
46216,Shadow Complex 2,XBL,N/A,Shooter,Unknown  ,Chair Entertainment Group  ,,,,,,,
46217,Shadow Dancer,PC,2010,Platform,Sega  ,Sega  ,,,,,,,
46218,Shadow Dancer: The Secret of Shinobi,GEN,1990,Platform,Sega  ,Sega  ,,,,,,,
46219,Shadow Dancer: The Secret of Shinobi,MS,1991,Platform,Sega  ,Sega  ,,,,,,,
46220,Shadow Dancer: The Secret of Shinobi,VC,2010,Platform,Sega  ,Sega  ,,,,,,,
46221,Shadow Fight 2,And,2014,Misc,Nekki  ,Unknown  ,,,,,,,
46222,Shadow Harvest: Phantom Ops,PC,2011,Shooter,Viva Media  ,Black Lion Studios  ,3.5,,,,,,
46223,Shadow Kings,And,2014,Strategy,Goodgame Studios  ,Goodgame Studios  ,,,,,,,
46224,Shadow Man,DC,1999,Action,Acclaim Entertainment  ,Acclaim Studios Teesside  ,8.2,,,,,,
46225,Shadow Man,PC,1999,Action,Acclaim Entertainment  ,Acclaim Studios Teesside  ,,,,,,,
46226,Shadow of Ganymede,PS2,2005,Shooter,Phoenix Games  ,Mere Mortals  ,,,,,,,
46227,Shadow of Memories,XB,2002,Adventure,Konami  ,Konami Computer Entertainment Tokyo  ,,,,,,,
46228,Shadow of the Beast,GEN,1991,Platform,Electronic Arts  ,WJS Design  ,,,,,,,
46229,Shadow of the Beast,Lynx,1992,Platform,Atari  ,Atari  ,,,,,,,
46230,Shadow of the Beast,MS,1992,Platform,TecMagik  ,TecMagik  ,,,,,,,
46231,Shadow of the Beast,PCE,1992,Platform,Turbo Technologies  ,Psygnosis  ,,,,,,,
46232,Shadow of the Beast (2016),PS4,2016,Action-Adventure,Sony Interactive Entertainment  ,Heavy Spectrum  ,,,,,,,
46233,Shadow of the Beast II,GEN,1992,Action,Electronic Arts  ,WJS Design  ,,,,,,,
46234,Shadow of the Beast II,SCD,1994,Action,Psygnosis  ,Psygnosis  ,,,,,,,
46235,Shadow of the Ninja,NES,1990,Platform,Natsume  ,Natsume  ,,,,,,,
46236,Shadow of the Ninja,VC,2010,Platform,Natsume  ,Natsume  ,,,,,,,
46237,Shadow Ops: Red Mercury,PC,2004,Shooter,Atari  ,Zombie Studios  ,,,,,,,
46238,Shadow Puppeteer,WiiU,2015,Misc,Unknown  ,Unknown  ,,,,,,,
46239,Shadow Puppeteer,PC,2015,Misc,Unknown  ,Unknown  ,,,,,,,
46240,Shadow Realms,PC,2016,Role-Playing,Electronic Arts  ,BioWare Corp.  ,,,,,,,
46241,Shadow Rebound,And,2014,Misc,"Zeichenkraftwerk Jeutter, Schaller, Staeger GbR  ",Unknown  ,,,,,,,
46242,Shadow Tower: Abyss,PS2,2003,Role-Playing,From Software  ,From Software  ,,,,,,,
46243,Shadow Vault,PC,2004,Strategy,Strategy First  ,Mayhem Studios  ,,,,,,,
46244,Shadow Warrior,PC,2013,Misc,Devolver Digital  ,Unknown  ,,,,,,,
46245,Shadow: War of Succession,3DO,1994,Fighting,3DO  ,Tribeca Digital Studios  ,,,,,,,
46246,Shadowbane,PC,2003,Role-Playing,Ubisoft  ,Wolfpack Studios  ,,,,,,,
46247,Shadowbound,PC,2014,Role-Playing,R2Games  ,R2Games  ,,,,,,,
46248,Shadowbound,BRW,2014,Role-Playing,Unknown  ,R2Games  ,,,,,,,
46249,Shadowgate,NES,1989,Adventure,Kemco  ,ICOM Simulations  ,,,,,,,
46250,Shadowgate (2013),And,2014,Misc,Unknown  ,Unknown  ,,,,,,,
46251,Shadowgate (2013),OSX,2014,Misc,Unknown  ,Unknown  ,,,,,,,
46252,Shadowgate (2013),PC,2014,Misc,Unknown  ,Unknown  ,,,,,,,
46253,Shadowgate Classic,GB,1999,Role-Playing,Kemco  ,Infinite Ventures  ,,,,,,,
46254,Shadowgrounds,PC,2006,Shooter,Meridian4  ,Frozenbyte  ,6.8,,,,,,
46255,Shadowgrounds Survivor,PC,2007,Shooter,Meridian4  ,Frozenbyte  ,7.3,,,,,,
46256,ShadowPlay,WW,2010,Puzzle,Deep Fried Entertainment  ,Deep Fried Entertainment  ,,,,,,,
46257,Shadowrun,GEN,1994,Role-Playing,Sega  ,Blue Sky Software  ,,,,,,,
46258,Shadowrun,SNES,1993,Role-Playing,Data East  ,Beam Software  ,,,,,,,
46259,Shadowrun,SCD,1996,Role-Playing,Compile  ,Group SNE  ,,,,,,,
46260,Shadowrun,XBL,2008,Shooter,Microsoft Game Studios  ,FASA Studio  ,,,,,,,
46261,Shadowrun Online,PC,2014,Misc,Unknown  ,Unknown  ,,,,,,,
46262,Shadowrun Online,OSX,2014,Misc,Unknown  ,Unknown  ,,,,,,,
46263,Shadowrun Returns,OSX,2013,Misc,Harebrained Schemes  ,Unknown  ,,,,,,,
46264,Shadowrun Returns,PC,2013,Misc,Harebrained Schemes  ,Unknown  ,,,,,,,
46265,Shadows on the Vatican,PC,2014,Misc,TBA  ,Unknown  ,,,,,,,
46266,Shadows: Heretic Kingdoms,PC,2014,Role-Playing,bitComposer Games  ,Games Farm  ,,,,,,,
46267,Shady O' Grady's Rising Star,PC,2007,Role-Playing,Shrapnel Games  ,Gilligames  ,,,,,,,
